text	label
a serial killer named shin-hyun gives himself up to police . 	0
each has their reason for wanting to be there - fame , money , adventure . 	0
but at one point finch and stifler put their differences aside and hold a huge party for jim , the night before his wedding . 	0
" "" new suit "" is a contemporary update of the fairy tale "" the emperor's new clothes . "" "	0
amaro soon discovers that corruption and the church are old acquaintances in los reyes . 	0
spielrein was a young russian-jewish woman of 18 when she arrived in august 1904 at the burgh&#246 ; lzli clinic in zurich where carl gustav jung had set up shop . 	0
vikrant wrongly implicates guru gulab in a very serious crime , which forces him to flee out of the india . 	0
their timing and desperate behavior trigger a horror so powerful , no six-shooter can put a dent in it . 	0
it will definitely keep you on the edge of your seat because of the blood and gore or the good looking babes . 	0
japanese animation - or 'anime' for those in the know - boasts one of the fastest growing fan bases in the entertainment industry , as evidenced by returns in the neighborhood of $65 million per year . 	0
it's a race against the clock as jay must convince kay--who not only has no memory of his time spent with the agency , but is also the only person alive who has the expertise to save the galaxy--to reunite with the mib before earth is destroyed completely . 	0
in this debut short , meeper valiantly tries to warn the patrons of the ale-e-inn , an intergalactic watering hole with its own constellation of stars , of impending danger only to find himself face to face with the toughest creatures in the universe . 	0
'the journey' is the story of a young icelandic girl named kaja . 	0
a women from holland returns to indonesia , the country of her roots . 	0
the film takes place over the course of a day as anthony , victoria , michael and his wife , sarah , spend the afternoon dining , drinking , and soaking in the hot tub . 	0
jimmy ( thomas ) is a highly educated barber with a superiority complex who can't stand isaac ( garity ) , the new , white barber who just wants a shot at cutting some hair . 	0
" "" frida "" chronicles the life frida kahlo ( salma hayek ) shared unflichingly and openly with diego rivera ( alfred molina ) , as the young couple took the art world by storm . "	0
" "" some like it hot "" meets "" stir crazy "" describes the antics of the film . "	0
but the wily alien quickly learns never to come between a woman and her cat . 	0
a fast-paced look into the world of underground street-racing . 	0
'the count of monte cristo' is a remake of the alexander dumas tale by the same name . 	0
also , there are motorcyclists around to bring momentum to the players . 	0
during this time he becomes wracked by horrific and surreal visions that begin to fuel his work . 	0
he needs their help , figuring out why the vacationers are leaving mellow and sober . 	0
in this way , we will find space between these to fit smaller stones , our small necessities . 	0
ramu stands in and repeats the wisdom of sharonna , freeing the mind of the posh guests and attracting lexi to him . 	0
"cruise's character has the tables turned on him when he is accused of a future crime and must find out what brought it about and stop it before it can happen in the year 2054 , a so-called "" pre-crime division "" is working around washington , dc . "	0
lapd patrol officer trey sellars joined the force as a day job until his acting career took off . 	0
a blind girl gets a cornea transplant so that she would be able to see again . 	0
until she leaves to the kitchen and he finds out that under the bed a male shoe that does not belong to him is carefully hidden by a male hand , under his own eyes . 	0
john may have been an unfortunate victim forced to watch the brutal murders . 	0
when a storm leaves the two shipwrecked on a deserted island , however , the tables suddenly turn . . . 	0
his loving wife maya vows to help get him out of jail . 	0
the beautiful fugitive , grace ( nicole kidman ) , arrives in the isolated township of dogville on the run from a team of gangsters . 	0
rachel is torn by her aversion to harper and her duty as an agent . 	0
little does he know , he is investigating some of the biggest events of the star wars saga , as he finds out that there is a connection between the assassination attempts and a separtists movement led by a former jedi ( christopher lee ) against the republic . 	0
all while jolynn is persued by a masculine , toothpick chewing sheriff . 	0
" "" it's said that only love can save them from disgrace , but that's crap . "	0
told in five parts to represent each of the five senses , the sheltered 25-year-old learns to understand his own senses and those around him . 	0
the elders bikes are unfortunately backed over at the post office and they end up bumming a ride with an older but kindly man . 	0
siddalee , a famous new york playwright , is quoted in time magazine and infuriates her dramatic , southern mother . 	0
in his second term at hogwarts school of witchcraft and wizardry , harry potter ( daniel radcliffe ) is warned by an elf named dobby that disaster will strike when he returns to hogwarts . 	0
his songs were once well thought of , but the music business clearly has changed . 	0
rachel soon finds herself involved with the playground and on the killers hitlist . 	0
to vaughn , lena embodies the society that has rejected him . 	0
lucy tries to forget about tracy , and continue her friendship with dante , leaving the affair behind , but to no avail when she discovers she is pregnant . 	0
and while ingrid's gift is to give astrid the power to survive , astrid's gift is to teach her mother about love . 	0
lucy is a theater student at the city university . 	0
an entertaining and topical adventure drama which responds to our society's fascination with doomsday cults , survivalist sects and their messianic leaders . 	0
but slowly , their teenage-son alan ( kristian horn ) got suspicious that henry isn't his father . 	0
undecided about his future , yun fei , an unknown young poet , goes to visit an old university friend in the suburbs of beijing to seek his advice . 	0
amanda is faced with making right decisions amidst trying circumstances . 	0
he lives in a motor garage with his six friends . 	0
journeying from the vietnam war to pulaski , tennessee and back to vietnam , daughter from danang tensely unfolds as cultural differences and the years of separation take their toll in a riveting film about longing and the personal legacy of war . 	0
when jack rebuffs charlie's alcoholic advances , an enemy is born . 	0
only through tremendous will and uncanny luck did he once again rise as the kid who stays in the picture . 	0
a young man in his early early 20's discovers his first love is getting married so he drops everything to travel across california and stop her , with no money and no car , where he discovers life , love and secrets from his past . 	0
the friends may listen , but when do they learn , maybe never or only when the journey begins with you ! . 	0
the human stain is the story of coleman silk ( hopkins ) , a classics professor with a terrible secret that is about to shatter his life in a small new england town . 	0
with a little money , they set out on the road with a guy named ben . 	0
chasing life ( pulsa&#231 ; &#227 ; o zero ) is an action/comedy about 25 year old lovable loser alex who , when his life hits rock bottom and decides to end it all , shares his dogs euthanasia poison just moments before a dramatic turn of events sends him hilariously and desperately seeking the antidote which he must find within 4 hours or die . 	0
as an added twist robert discovers upon meeting wong dai , that the evil man himself has been manipulating our protagonist in order to have him kill wong dai's own tong members and thus , secure the ill gotten gains of wong dai's empire of crime for himself . 	0
he blows her off at every opportunity to cuddle with flight attendants . 	0
he's got a crush on the sexy young blonde , billy , who he met at an orgy the other night . 	0
there aren't enough jedi to defend the republic against the threat , so chancellor palpatine enlists the aid of jango fett , who promises that his army of clones will handle the situation . 	0
after his wife is murdered , karl loses his fire and disappears into underground munich . 	0
we are taken on this journey through the voice and body of mnemosyne , mother of memory . 	0
this is the story of samantha martin aka the hottest scariest sexiest writer in the sf/fantasy biz . 	0
the girls have unwittingly botched up a diamond delivery to the middle east . 	0
after tracking down the assassin , she is killed before any information can be driven out of her . 	0
" "" garmento "" tells the other side of the story , with a dark and satirical look at new york's wholesale garment industry , where shady deals are made for a buck and ruthlessness is a prerequisite for career success . "	0
a lowly thug , gigli ( ben affleck ) , is assigned to kidnap the psychologically challenged younger brother of a powerful federal prosecutor to save his mobster boss from incarceration . 	0
everyone around graham has their reasons why he should or shouldn't fully recover . . . 	0
a group of wayward astronauts returning from a long mission to ganymede crash land on a planet very much like earth . 	0
the new code has the ability to mutate and adapt to any computer environment just like organisms can adapt . 	0
she silently waits , filled with fear and fading hope for the fate of a loved one , her son , who will never return . 	0
conflict enters their relationship when anthony expresses to victoria that their sex life is practically non-existent . 	0
during the war between iran and iraq , a group of iranian kurd musicians set off on an almost impossible mission . 	0
as the girls begin to bond , laura gradually begins to find herself abandoning the safety of the fantasy and falling into her first real friendship . 	0
she , among others excentricities , talks to a small rock , gertrude , like if she was alive . 	0
the clues are few and time is running out for the students of rogers high school . 	0
as both marly and desiree grapple with the sometimes overwhelming weight of family history and family expectations , and wrestle with questions of love , duty and responsibility , the tale offers a portrait of two women , two families , and two communities standing on the brink of change . 	0
over 80 of the world's greatest martial artists demonstrate techniques and discuss philosophy in this fascinating account of the martial arts phenomenon and its increasing global popularity . 	0
along comes sonja , who wants to know how the horny tale he's now working on will end . 	0
lisa kudrow plays the vet while lee tergensen is the frazzled husband , whose marriage is going to the dogs . 	0
she must finally step out of her rarefied world and confront the assumptions on which she's built her whole life . 	0
briar patch is a modern , southern gothic tale of true love and murder . 	0
" "" a sound of thunder "" is about a game hunter ( burns ) who goes on a time-traveling safari owned and operated by kingsley's character to hunt dinosaurs in the prehistoric era . "	0
will god let her fall or give her a new path ? 	0
"with only a few weapons and time running out , they take shelter in an ancient house , inside which they will uncover the secrets of the "" house of the dead . "" "	0
he dumped her right after he got what he wanted without any explanation . 	0
arrested and imprisoned in a juvenile detention facility , leland comes in contact with an aspiring writer and prison teacher , pearl madison ( cheadle ) . 	0
nine year old brian billings has been diagnosed with an acute fear of the dark . 	0
"green card fever is the story of a young man in the united states who overstays his visa in the pursuit of a "" green card "" . "	0
rowan plays the eponymous lead character in a spoof spy thriller . 	0
this film is a prequel to all of the the house of the dead video games . 	0
after a confrontation with a house elf named dobby , harry escapes to the weasley house with ron weasley ( rupert grint ) in a flying car . 	0
immediately they are further sent to romulus , where a new praetor , shinzon , a half-reman cloned from captain picard , appears to want peace with the federation . 	0
"based on the classic sci-fi novel by h . g . wells , "" the time machine "" stars guy pearce in the role of scientist and inventor , alexander hartdegen , who is determined to prove that time travel is possible . "	0
while gertie is able to manipulate ollie with the finesse of an adult , she is ultimately daddy's little girl . 	0
"he speaks villon's poet "" i fell in love with your red hair "" . "	0
"realizing that in this love-induced haze , he's been tricked into turning his life upside-down , ted breaks it off with heather to again pursue his destiny as "" bachelorman . "" "	0
meanwhile , wolverine heads north to investigate his past . 	0
wishing to free himself more firmly he locks himself into d&#233 ; pendance and lack of power . 	0
" "" in life , we first organize large stones ( piedras ) such as love , friendship , family , and a career . "" "	0
besides amsterdam , the movie also travels to morocco , to see larry and his love 30 years before , and to the united states , where a&#239 ; sha's family lives . 	0
for one week , eduardo coutinho and his team talked to 27 residents in an enormous building in copacabana . 	0
meanwhile , obi-wan kenobi continues to train the young jedi anakin skywalker , who fears that the jedi code will forbid his growing romance with amidala . . . 	0
braceface brandi chronicles the rise and fall of an overnight celebrity in a world's dumbest criminals-when good appliances go bad-busted on the job 7 kind of world . 	0
a young reporter named rachel is investigating these events , but after she and her small son watch the tape , it becomes a race against time to find out why the tape is killing everyone and how it could be stopped . 	0
one day there is an ordinary row in the local saloon , but one of the trouble makers , called prosit , shows up to be baron werner amadeus von luckner . 	0
"as of then , bettien became a "" pentita "" and now is a guest of the "" witness protection program "" . "	0
told as if reading the pages of a diary , along with a stunning visual style , quiet illustrates that beyond the brink of madness lies one man's sanity . 	0
isabel intends for her family to go to istanbul , the only place where jews can live freely , but clara is reluctant to leave . 	0
he throws a book and as soon as it lands it's back where he picked it up . 	0
babe , a television tabloid reporter , poses as an innocent small-town girl to do an expos&#233 ; on deeds . 	0
when two african american pilots become the first non-white soldiers in the camp , one turns up murdered and the other accused of killing a white sergeant . 	0
rupi who is totally devoted to kanna does try to convince ghisu . 	0
as they work the case , veteran detective eldon perry , known for his tough street tactics and fiery temper , tutors sis rookie bobby keough in the grim realities of police intimidation and corruption . 	0
it has been a year since johnny and wayne created the ultimate bra for samantha's company . 	0
nayomi and lisa go to do the hit but everything goes terribly wrong . 	0
josh ( anthony michael hall ) is one of those guys who can't navigate the shallow ny singles scene . 	0
from the creative mind of pulizter winner dave barry , comes a film following a chain of events inspired by the arrival of a mysterious suitcase in miami . 	0
in the end family , good friends , and a supportive community rally to help him once again find joy . 	0
before she drowns , the baby is rescued by manny and sid . 	0
completely shocked , she can't take life anymore as all her dreams fall apart . 	0
on the day of the trial someone intends to blow up the courthouse and kill harper in the process . 	0
however tina disregards him and chooses not to respond to his first e-mail , in turn pooja decides to keep in touch with him but signs under tina's name . 	0
uma thurman stars in quentin tarantino's fourth film venture , kill bill . 	0
america's best player is being pulled in to the ultimate cyber-terror . 	0
three fraternal bank robbers languishing in jail , discover a profitable ( if not dodgy ) way to spend their time . 	0
rachael is called to travel home by ex-boyfriend rafe , to a small bleak island in the north sea that she ran away from some 5 years ago to find her wayward mother . 	0
gino and settimo try to repay roberto's hospitality by chasing off a debt collector who wants his property , but their strong arm tactics alarm him and he realises they aren't the pr consultants they claimed to be liquor store night clerk jose ( freddie ganno ) has two dreams : winning the state lottery and winning the heart of a lovely young shoe store salesperson , diana ( christi adams ) . 	0
but for trey segal , that dream comes at a cost . 	0
"dennis , nicknamed "" spider "" by his mother has been institutionalized with acute schizophrenia for some 20 years . "	0
now , johnny and lena ( wayne's girlfriend ) are asked to make the ultimate baby product , called mighty baby . 	0
she falls in love with a successful magician , whose life she has destroyed just by doing her job . 	0
upon arriving in los reyes , the ambitious father amaro meets amelia , a beautiful 16-year-old girl whose religious devotion soon becomes helplessly entangles in a growing attraction to the new priest . 	0
the judge gives him until the end of the day to present the papers and thus begins a cat and mouse game between the proponents . 	0
sands also convinces jorge ramirez ( retired-fbi , has old scores to settle with barrillo ) to come out of retirement and take out barrillo and dr . guevera ( personal dr . to barrillo , killed jorge's partner a long time ago ) , who brutally tortured and killed ramirez' fbi partner . 	0
a modern romantic comedy set in halifax , mexico city , barcelona , tokyo and on the flights between , dragonwheel is the story of gloria ( krista macdonald ) , a worldly but crabby teen-boy-band manager and sherman ( graham gavine ) , a morose rural man as they escape from their lives , experience life-changing travel , and against their will , cling to one another . 	0
they find him guilty and he is sent back into the forest to be hunted down by the family . 	0
the gang quickly grab the publics' allegiance by targeting members of our community we'd all like to see 'get nailed' . 	0
tins is a glamour doll who is the one person who can help arjun get what he wants . 	0
while treating a homicide detective for smoking , hypnotherapist michael strother has a telepathic vision of a young girl floating beneath the surface of a stream . 	0
but , sometimes what we teach our children can be as deadly as not teaching them . 	0
"his sister nicole is 15 , and dealing with her impending womanhood ; middle brother mike is the "" normal "" one , but in some ways the most childish - his latest conquest is nadine , who runs the dog kennel at his security guard job . "	0
the only way to be victorious is one must destroy the other . 	0
lotte goes to live with her upper middle class dutch aunt in holland , anna to work as a farm hand on her german uncle's rural farm . 	0
the cousins work nights at a local mall as security guards . 	0
paul doesn't see any other way but to commit suicide . 	0
he wants to realize the dream nurtured for year by his father . 	0
now , akshay must battle those that he has to overcome to get what he needs to help his mother and survive the wilderness . 	0
beary , a young bear raised by a human family in a world where humans and talking bears coexist , attempts to trace his roots . 	0
welcome to peoplemovin . com , a leader in america's transient workforce , more commonly known as temporary employment . 	0
ram&#243 ; n salazar , spanish director defines his first feature stones in this way . 	0
tough detective mike reilly collaborates with department of health associate terry huston to research these mysterious deaths . 	0
conveniently numbed and estranged from her surroundings , lillian sleepwalks through life . 	0
nothing makes this woman happy , including her wealthy but passive husband ( tony ) , a pharmaceutical kingpin . 	0
loonies is a touching comedy about five psychiatric patients who are forced to exchange their familiar surroundings for an old-fashioned , impersonal institution . 	0
aliens appear at the un and invite earth to join the galactic federation , there is a catch though , earth has one year to send a team of it's best fighters to represent the palnet in an unarmed combat tournament . 	0
touted as an unofficial sequel to his 1989 hit sex , lies , and videotape , this arty film-within-a-film ( which was shot in just 18 days ) revolves around seven people with little in common whose lives collide . 	0
lando , frustrated with isabel's conservatism and idealism , turns his attention to clara , which irked isabel . 	0
though he tried to maintain a life of solitude , he is soon entangled with an artist who is struggling with a personal tragedy and an overly-friendly cuban hot dog vendor . 	0
he indeed is douglas ( timothy bottoms ) , a perfect look-a-like . 	0
dr . evil and mini-me have somehow escaped from a maximum security prison and the duo team up with goldmember . 	0
it includes practical advice for success in the world of freelance office support from dana clark , peoplemovin . com's 	0
chris forces mitchell to deliver guns and drugs while he hangs out on a rooftop and freaks out all day . 	0
at the same time , sanitarian doctor oswaldo cruz comes back to brazil after three years in paris , where he had studied in the pasteur institute . 	0
eventually , he builds a successful career as a us attorney . 	0
on the very day lizzy finds out she's pregnant , she also finds herself the unwitting subject of a twisted television expos&#233 ; perpetrated by the new world standard of unethical journalism : hardcore action news . 	0
in steps reese , a sweet , charming co-worker smitten with kali . 	0
unfortunatly fate was not on his side because problems on location caused the film to go bankrupt within 12 days of shooting . 	0
"meanwhile , assistant chief holland , the only man in the department willing to stand up to the sis , threatens to end perry's brand of singlehanded "" justice "" on the los angeles streets . "	0
"they end up paying ray , the local "" playboy , "" $5 , 000 to date her . "	0
their love for each other is like a beacon in the storm . 	0
bound and determined to end their contentious relationship once and for all , melanie sneaks back home to alabama to confront her past , only to discover that you can take the girl out of the south , but you can never take the south out of the girl . 	0
however , as simone's fame skyrockets , he cannot bear to admit his fraud to himself or the world . 	0
however due to roxie's new found fame , velma is forgotten about . 	0
they lead a boring and unattractive life , until the day durval hires a maid , celia , to help his mother with the housekeeping . 	0
it is her destiny to sing in the movies a final wish before the afterlife . 	0
but can handsome convince his pals to pull off one last , great cheat with him and outsmarting stark and the system , even if it means possibly destroying their friendships ? 	0
however , there just might be more to him than meets the eye . 	0
when mcconaughey's girlfriend ( played by kate beckinsale ) becomes pregnant , the pair are fearful that the baby will inherit the oldman gene . 	0
in today's world of facts and figures about smoking related illness and death , one element is greatly overlooked , the consequences that smoking has on the family . 	0
obviously a socialist commentary , poets is in turn informative , witty and thought-provoking . 	0
a young father amaro arrives at his new church post on the orders of the bishop . 	0
j&#243 ; hann is a 30 year old guesthouse owner isolated from the outside world following the death of his father . 	0
oh yes , and there are no rules in the game . 	0
the united states of america is notorious for its astronomical number of people killed by firearms for a developed nation without a civil war . 	0
to the outside , he is a faithful servant and a fierce protector of the organization , but inside he is full of doubt . 	0
also , anthony is black and victoria is white , which doesn't sit well with michael , anthony's best friend since childhood and a surrogate older brother . 	0
caught between their past and their future , both are struggling to find a way to become independent women in a place where everyone and everything seems to conspire to make them return to the roles of children under the rule of formidable parents . 	0
he follows a new suspect , huh , and eventually catches him in the act of brutally murdering a woman in a crowded techno bar . 	0
unable to let her go quite yet , duncan mimics his dead mother . 	0
it is said that when the devil wishes to take a mortal soul , he'll walk the earth in the guise of a child for they are pure of heart . 	0
slim , the thinking head hatched a plan for their final retirement : five consecutive burglars , in five days , involving 20 million dollars . 	0
but when she recruits a new lodger for the downstairs flat , daniel finds himself falling for robert , the hot southern boy who's moved to the big city . 	0
john roper , ( bruce mathews ) a disillusioned vietnam vet and ex-drug dealer travels through the orient to get spiritual . 	0
regardless , he promises to watch over his little brother as their parents head off to a party for the night . 	0
he awakes to what appears to be the next morning only to find that he is one year into the future and is an escaped convict for the murder of his fianc&#233 ; e . 	0
this attractive , 30 year old successful graphic designer with a captivating personality hasn't had a good date in over a year , and she's not alone - her best friends share the same problem . 	0
" ( king plays a "" russian mob princess "" ; roden plays an evil kung fu master who is seeking the scroll ) based on the very underground comic book , an immortal tibetan monk ( chow ) finds a mentor in a young street kid ( scott ) whom he can teach to protect the ancient scroll he's been guarding for the last sixty years . "	0
jenny even turns to the flower girl - who isn't much help . 	0
until then , he spends most of his time watching sloppy tearjerkers on video . 	0
however he's cauught by the mexican secret police and is forced to infiltrate a gruop political activist in the movement of 68 . 	0
the grandfather teaches the boy a small lesson about growing up , while the boy helps the grandfather , a holocaust survivor , open up and tell his story , for the first time . 	0
"a coming of age dramatic comedy dealing with the effect that two "" summers "" have on the lives of several teenagers . "	0
well , he wakes up on the night when the tooth fairy is supposed to come and get his last tooth and sees her . 	0
rudy yellowshirt is an investigator with the police department and witnesses firsthand the painful legacy of indian existence . 	0
a love triangle about young people trying to communicate in world where communication is about to change forever . 	0
following in the reality-based tv trend , tv producer chase renzi played by renee russo , wants mitch to star in her new show about the day-to-day activities of a real cop ( think cops ) . 	0
finch must stop their wedding , but stifler refuses to tell him the date and locaction of the wedding . 	0
"retired nfl linebacker , "" terrible "" terry tate enforces the office rules at the felcher and sons' headquarters the only way he knows how : with bone-crushing tackles and hard-core trash-talk . "	0
a disfigured pop star confronts the phenomenal devotion of her biggest fan . . . 	0
on scene is a famous greek actress , marina , who is to play the main role , a character based on the life of lilly , a woman from athens who played an outstanding role in the resistance , but later arrested by the bureau of security police , a notorious torture center . 	0
"based on an attraction at disneyland , the country bear jamboree , "" the country bears "" ( 2002 ) is one in a long line of live action disney family films . "	0
a master at being everybody but himself he reveals to his friend and confidant saiid ( isa totah ) the truth behind his struggles . 	0
till the end of time , they will stay that way . 	0
her father ( bill nighy ) is desperate to repeat the spectacular success of his first novel , but hasn't written a word for 12 years ; her exquisite sister rose ( rose byrne ) can only rail against their fate , and their bohemian step-mother topaz ( tara fitzgerald ) is a nudist and no help at all . 	0
in addition , he finds a baffling pile of different passports , all with his picture , and a huge pile of cash . 	0
"as well as many appearances by characters for the hit television series "" mr . "	0
jedi knights obi-wan kenobi and anakin skywalker discover there is more than meets the eye behind an assassination attempt on naboo senator padm&#233 ; amidala's life . 	0
the security housing unit houses the hardest criminals inside marquezas prison , located in the swamps of mexico's state of cormelos . 	0
murder , cannibalism and satanic rituals are just a few of the 1000+ horrors that await . 	0
the catholic church and the irish courts decide the doyle children put into church-run orphanages . 	0
her son has difficulty in understanding why his father was killed and today lies in one of the 124 tombs of jewish prisoners in a cemetery on the banks of the indian ocean . 	0
amelia is quickly following into the footsteps of her mother , sanjuanera , who has been engaged in a long-time affair with father benito . 	0
contrary to the homeless stereotype , jack's existence is ruled by discipline . 	0
he follows them into a cave with a mysterious blue light and it turns out he is following h . g . wells , who , in turn , is on a time travel chase of dr . noah , a brilliant scientist who has gone mad with the intentions on destroying the world . 	0
together they set off from minneapolis to duluth on what they think will be a redemptive and romantic road trip to the north shore . 	0
lead by billy clemens , the gang includes maggie and virginia caulder , two beautiful sisters who have a penchant for disguise as well as gun handling . 	0
intensely loved by two women , who were never meant to be his . 	0
however , when a friend confronts him with a very dark and horrifying scam for some quick dough and good times , he declines , but never the less he soon finds himself entangled in a web of sex , drugs and christmas carols . 	0
all of this changes when he finds a large mysterious package left on his doorstep . 	0
behind every suicide bombing there is at least one human story that ends , the story of the suicide bomber . 	0
a british television personality , terry twillstein ( bob odenkirk ) , gets sight of ronnie and brings ronnie to hollywood to get him his own tv show . 	0
later on , when frode is safely tucked in bed , something is stirring in the closet , because that little monster puppet is no ordinary puppet . 	0
with fate closing in and time running out , the pressure mounts on greg to change , the only question is will it be too late ? 	0
purpo$e is a story about business in the new millenium , and a world shifted away from quality to quantity . 	0
fate steps in and throws the unlikely pair together for one night . 	0
he's in the southwest , headed toward mexico , when he picks up bennie , a woman leaving an abusive marriage , going to paradise , arizona . 	0
he is going to sweden , and invites lilja to come along and start a new life . 	0
" "" what's more important your experiences or your memories of them ? "" "	0
"then a final "" test "" is made to come to a decision . . . "	0
hoping to settle , once and for all , the issue of his virginity , nick begs roger to school him in the art of seducing women . 	0
when he was a young boy , kyle ( chaney kley ) claimed that while he was sleeping , he accidentally woke up and saw the tooth fairy , who tried to kill him . 	0
her building's doorman ( newhart ) quickly shows her the ways and workings of our nation's capital . 	0
'stages' is the story of a day in the life of brad and scott , two actors who starred in a tv series twenty years ago . 	0
years of guilt and sorrow tumble over each other as vince struggles to retain his sanity and understand who it is he is hoping to find alive . 	0
a hitchcockian thriller in the spirit of 'rope' and agatha christie's 'ten little indians' that begs the question can murder , if done well , be considered art ? 	0
the two engage in a spirited and acerbic dialogue - meanwhile accomplishing nothing . 	0
an undercover narc dies , the investigation stalls , so the detroit p . d . 	0
the film is a romantic comedy about a portuguese widow whose husband had been a fisherman who died at sea . 	0
"when max's performance is no competition for producers' nephews and bigger "" names , "" his only option is to cripple the competition - literally . "	0
most of the information discussed in this portion of the film has never been made public before . 	0
and that's what you get when sampling the wonderful idiosyncrasies in this love story on espresso . 	0
discouraged , and on the point of giving up writing , yun fei meets a young girl who can't see colours , who encourages him to persevere . 	0
paralyzed by the discovery he is only capable of leaving with a stupid excuse , trying to hide from ana the anguish that barely lets him breath . 	0
irene is about to experience all new ways of romance . 	0
"with his new job at the tire store beginning tomorrow , he has one last night to reverie before starting what his wife , jolynn , calls their "" new life . "" "	0
unable to remember his name or anything from his past life , he cannot get a job or an apartment , so he starts living on the outskirts of the city and slowly starts putting his life back on track . 	0
he has no idea how he has journeyed the 400 miles in less than two hours . 	0
money's tight , relationships are tough and all around us , media and advertising constantly bombard us with competing messages . 	0
from the late master filmmaker krzysztof kieslowski comes 'heaven' , the first installment of a trilogy . 	0
this is the question posed to john wesley after a heavy night of drinking . 	0
" "" mudbloods "" ( people of muggle families ) are "" petrified "" by an evil monster lurking in the grounds . "	0
"west coast "" bodybuilding competition and use his own body as the perfect reflection of his mind's work . "	0
back home , he encounters a place which no longer exists . 	0
thought visible and seemingly accessible , every attempt to enter this island has resulted in disaster . 	0
it passes through a broad cross-section of iranian society , stopping with a pickpocket , a pomegranate seller , an abortionist , an estate sale , a beggar , a college student , a wedding reception , some musicians , smuggling rings , and some new year's revelers . 	0
amerika , zed and kyle are good friends until the wicked witch trasha comes along and takes kyle away . 	0
a fairly optimistic representation of family abuse , sexual , psychological and physical violence . 	0
diana , who secretly returns jose's affection , comes to his rescue , but is taken hostage . 	0
the main theme of this feature- 90 minute film , the exploitation of art for political ideology , is expressed by the personal and ideological conflicts between three artists and their mentors . 	0
when joe , a us navy seal , and katsuragi , a japanese detective , join forces to stop the circulation of blood heat , they are taken to an underground martial arts tournament in the muscle dome held by the yakuza and triads , where the fighters are blood heat users . 	0
"diesel stars as xander "" xxx "" cage , the notorious underground thrill seeker who until now has been deemed untouchable by the law . "	0
suddenly , a young boy starts to become ill and starts to suffer from the same syndromes that regan from the fist movie suffered . 	0
their life becomes less ordinary when they encounter herb , a mischievous and malevolent geek . 	0
ruled by instant gratification and material desires , they plot to steal a napoleon collection from one of their parents' homes . 	0
nete's father becomes bitter and introvert , but nete insists that he come to live with her and her family the few weeks he has left . 	0
the result of a weekend affair he had back at the height of his fame produced olivia , a newpaper delivery girl for the south wales echo . 	0
"of course love does triumph in the end , but it is found by the heart and only after the age-old adage of "" to thine own self be true "" is learned by one and all . "	0
in unraveling this mystery , everyone involved is pushed to the limits of human understanding . 	0
the two black men ( anthony and michael ) are successful in the high tech world of silicon valley , and have known each other since childhood . 	0
nete's husband seeks comfort outside of their home , her daughter begins to rebel , and as the relationship between nete and her father has not been too good for years , things are bound to explode . 	0
it becomes a harder choice than one might think . 	0
to do so , he decides to ape her behaviors , right down to wearing her fur coat to bed . 	0
by the end , it becomes clear that the patient is the woman in the story and the narrator is her suitor . 	0
"known in english at festivals as "" weightwatch , "" this title captures the essence of the film . "	0
a take on the classic tale 'the boy who cried wolf' , 'big fat liar' is about a 14-year-old boy named jason shephard ( frankie muniz ) who lies for the fun of it . 	0
searching for validity , recognition , and truth , he befriends a quirky computer genius and a kickboxing goddess , who all help one another realize what they have been missing from their lives . 	0
all that quickly changes when frodes father is going out with his new girlfriend mette , who hates children . 	0
at first suspicious , then curious , and ultimately captivated , he watches as a life unknown to him unfolds before his eyes . 	0
for his drug is not dope or crack or smack . . . 	0
will these four be able to move on with their lives and accept the fact that it's time to start acting their age ? 	0
a malediction passed from generation to generation has it that any woman in her family who sings will die . 	0
they , the teen learns , have discovered a spring that makes them immortal . 	0
she ultimately decides to pursue her lifelong dream of opening her own dance studio for inner-city youths . 	0
it is a journey that will take both carol and charlie to the edge of reality and force carol to face up to her terrifying destiny . 	0
purpo$e is the story of young internet entrepreneur , john elias . 	0
he is a homeless street performer who brings shakespeare's soliloquies to life each afternoon on various street corners around the city of denver . 	0
it never hurts to have the aid of a mind-reading squirrel - too bad adam doesn't know any ! 	0
a handsome and talented college student , david morales , is devastated when a bum knee causes him to lose his scholarship to the university of san diego . 	0
wanted : lost soul to look after 4 woman . 	0
after listening to looser friends talk about what silvester stallone would do in his situation , the postal worker decides to buy a ticket to china and follow his love to her home . 	0
this spider-woman , secretly connected to the mob , has jealously controlled patricia's life as well as the one of her husband , casino owner francis hiller ( timothy bottoms ) . 	0
the plot thickens further with the death of rachel's best friend annie and the discovery that dennis betts is actually a policeman , with his own very personal reasons for pursuing rachel . 	0
yet , just beneath the surface , there is an insecurity and fear they cannot face . 	0
after the fellowship has broken , merry and pippin , taken by orcs , make new allies in the ents , while legolas , gimli and aragorn make allies in the people of rohan , and all of them must launch an assault on isengard . 	0
he leaves the city while searching for expression and finds a place to hide that he uses as his stage . 	0
the fatal accident was actually choreographed by henrietta , a kervorkian wannabe , and dara and noble become henrietta's unwitting pawns . 	0
"shot in the spectacular sierra nevada mountains , "" the last place on earth "" is a funny , moving film about food , passion , love and a one eared dog . "	0
he can do anything but when he discovers others in buffalo who are praying , he learns that maybe this job of being god isn't really that easy . 	0
sleepwalking tells the story of three friends at three very different stages of their lives . 	0
